Date,0
2019-05-13,0.0
2019-05-14,-22668.854336968157
2019-05-15,251.39073944976553
2019-05-16,2066.009712704923
2019-05-17,10899.49484492233
2019-05-20,9662.40886045387
2019-05-21,1046.6027853577398
2019-05-22,11422.683025607374
2019-05-23,26362.315522560384
2019-05-24,25578.620199331548
2019-05-28,32232.933144578245
2019-05-29,36185.96711994102
2019-05-30,34485.97864736011
2019-05-31,42836.031082519796
2019-06-03,38231.51528347423
2019-06-04,24692.38370133331
2019-06-05,43921.95349563053
2019-06-06,47284.14154721191
2019-06-07,48883.56997002056
2019-06-10,52229.102797755506
2019-06-11,45754.38345170906
2019-06-12,56570.00892330101
2019-06-13,47127.75933957985
2019-06-14,53951.063100942876
2019-06-17,54661.70253683021
2019-06-18,53404.29705704143
2019-06-19,53431.56062997272
2019-06-20,50729.25543750217
2019-06-21,43037.645848998334
2019-06-24,51140.17315448215
2019-06-25,52187.8471757262
2019-06-26,46781.99882222107
2019-06-27,42188.29666460445
2019-06-28,44079.392665871885
2019-07-01,46140.813691744115
2019-07-02,45411.30247879913
2019-07-03,47313.94524670532
2019-07-05,37600.88446355751
2019-07-08,37229.52798069408
2019-07-09,39406.75207854202
2019-07-10,33710.294561394956
2019-07-11,36372.93850410869
2019-07-12,31964.524103769567
2019-07-15,33962.4039009898
2019-07-16,31672.572249779012
2019-07-17,44286.84693563869
2019-07-18,52523.397795089986
2019-07-19,53021.6419936507
2019-07-22,56833.029037126806
2019-07-23,45417.745721706655
2019-07-24,46620.65953660896
2019-07-25,53474.441237339284
2019-07-26,52732.67015303066
2019-07-29,53872.51535440376
2019-07-30,44672.57216144493
2019-07-31,49956.050553569105
2019-08-01,61640.52017153194
2019-08-02,60729.041485676076
2019-08-05,64569.32753885677
2019-08-06,61685.352742680814
2019-08-07,62721.01353527
2019-08-08,35318.57662498788
2019-08-09,35318.57662498788
2019-08-12,35318.57662498788
2019-08-13,35318.57662498788
2019-08-14,35318.57662498788
2019-08-15,35318.57662498788
2019-08-16,35318.57662498788
2019-08-19,35318.57662498788
2019-08-20,35318.57662498788
2019-08-21,35318.57662498788
2019-08-22,35318.57662498788
2019-08-23,35318.57662498788
2019-08-26,35318.57662498788
2019-08-27,35318.57662498788
2019-08-28,35318.57662498788
2019-08-29,35318.57662498788
2019-08-30,35318.57662498788
2019-09-03,35318.57662498788
2019-09-04,35318.57662498788
2019-09-05,35318.57662498788
2019-09-06,35318.57662498788
2019-09-09,35318.57662498788
2019-09-10,35318.57662498788
2019-09-11,35318.57662498788
2019-09-12,35318.57662498788
2019-09-13,35318.57662498788
2019-09-16,35318.57662498788
2019-09-17,35318.57662498788
2019-09-18,35318.57662498788
2019-09-19,35318.57662498788
2019-09-20,35318.57662498788
2019-09-23,35318.57662498788
2019-09-24,35318.57662498788
2019-09-25,35318.57662498788
2019-09-26,35318.57662498788
2019-09-27,35318.57662498788
2019-09-30,35318.57662498788
2019-10-01,35318.57662498788
2019-10-02,35318.57662498788
2019-10-03,35318.57662498788
2019-10-04,35318.57662498788
2019-10-07,35318.57662498788
2019-10-08,35318.57662498788
2019-10-09,35318.57662498788
2019-10-10,35318.57662498788
2019-10-11,35318.57662498788
2019-10-14,35318.57662498788
2019-10-15,35318.57662498788
2019-10-16,35318.57662498788
2019-10-17,35318.57662498788
2019-10-18,35318.57662498788
2019-10-21,35318.57662498788
2019-10-22,35318.57662498788
2019-10-23,35318.57662498788
2019-10-24,35318.57662498788
2019-10-25,35318.57662498788
2019-10-28,35318.57662498788
2019-10-29,35318.57662498788
2019-10-30,35318.57662498788
2019-10-31,35318.57662498788
2019-11-01,35318.57662498788
2019-11-04,35318.57662498788
2019-11-05,35318.57662498788
2019-11-06,35318.57662498788
2019-11-07,35318.57662498788
2019-11-08,35318.57662498788
2019-11-11,35318.57662498788
2019-11-12,35318.57662498788
2019-11-13,35318.57662498788
2019-11-14,35318.57662498788
2019-11-15,35318.57662498788
2019-11-18,35318.57662498788
2019-11-19,35318.57662498788
2019-11-20,35318.57662498788
2019-11-21,35318.57662498788
2019-11-22,35318.57662498788
2019-11-25,35318.57662498788
2019-11-26,35318.57662498788
2019-11-27,35318.57662498788
2019-11-29,35318.57662498788
2019-12-02,35318.57662498788
2019-12-03,35318.57662498788
2019-12-04,35318.57662498788
2019-12-05,35318.57662498788
2019-12-06,35318.57662498788
2019-12-09,35318.57662498788
2019-12-10,35318.57662498788
2019-12-11,35318.57662498788
2019-12-12,35318.57662498788
2019-12-13,35318.57662498788
2019-12-16,35318.57662498788
2019-12-17,35318.57662498788
2019-12-18,35318.57662498788
2019-12-19,35318.57662498788
2019-12-20,35318.57662498788
2019-12-23,35318.57662498788
2019-12-24,35318.57662498788
2019-12-26,35318.57662498788
2019-12-27,35318.57662498788
2019-12-30,35318.57662498788
2019-12-31,35318.57662498788
2020-01-02,35318.57662498788
2020-01-03,35318.57662498788
2020-01-06,35318.57662498788
2020-01-07,35318.57662498788
2020-01-08,35318.57662498788
2020-01-09,35318.57662498788
2020-01-10,35318.57662498788
2020-01-13,35318.57662498788
2020-01-14,35318.57662498788
2020-01-15,35318.57662498788
2020-01-16,35318.57662498788
2020-01-17,35318.57662498788
2020-01-21,35318.57662498788
2020-01-22,35318.57662498788
2020-01-23,35318.57662498788
2020-01-24,35318.57662498788
2020-01-27,35318.57662498788
2020-01-28,35318.57662498788
2020-01-29,35318.57662498788
2020-01-30,35318.57662498788
2020-01-31,35318.57662498788
2020-02-03,35318.57662498788
2020-02-04,35318.57662498788
2020-02-05,35318.57662498788
2020-02-06,35318.57662498788
2020-02-07,35318.57662498788
2020-02-10,35318.57662498788
2020-02-11,35318.57662498788
2020-02-12,35318.57662498788
2020-02-13,35318.57662498788
2020-02-14,35318.57662498788
2020-02-18,35318.57662498788
2020-02-19,35318.57662498788
2020-02-20,35318.57662498788
2020-02-21,35318.57662498788
2020-02-24,35318.57662498788
2020-02-25,35318.57662498788
2020-02-26,35318.57662498788
2020-02-27,35318.57662498788
2020-02-28,35318.57662498788
2020-03-02,35318.57662498788
2020-03-03,35318.57662498788
2020-03-04,35318.57662498788
2020-03-05,35318.57662498788
2020-03-06,35318.57662498788
2020-03-09,35318.57662498788
2020-03-10,35318.57662498788
2020-03-11,35318.57662498788
2020-03-12,35318.57662498788
2020-03-13,35318.57662498788
2020-03-16,35318.57662498788
2020-03-17,35318.57662498788
2020-03-18,35318.57662498788
2020-03-19,35318.57662498788
2020-03-20,35318.57662498788
2020-03-23,35318.57662498788
2020-03-24,35318.57662498788
2020-03-25,35318.57662498788
2020-03-26,35318.57662498788
2020-03-27,35318.57662498788
2020-03-30,35318.57662498788
2020-03-31,35318.57662498788
2020-04-01,35318.57662498788
2020-04-02,35318.57662498788
2020-04-03,35318.57662498788
2020-04-06,35318.57662498788
2020-04-07,35318.57662498788
2020-04-08,35318.57662498788
2020-04-09,35318.57662498788
2020-04-13,35318.57662498788
2020-04-14,35318.57662498788
2020-04-15,35318.57662498788
2020-04-16,35318.57662498788
2020-04-17,35318.57662498788
2020-04-20,35318.57662498788
2020-04-21,35318.57662498788
2020-04-22,35318.57662498788
2020-04-23,35318.57662498788
2020-04-24,35318.57662498788
2020-04-27,35318.57662498788
2020-04-28,35318.57662498788
2020-04-29,35318.57662498788
2020-04-30,35318.57662498788
2020-05-01,35318.57662498788
2020-05-04,35318.57662498788
2020-05-05,35318.57662498788
2020-05-06,35318.57662498788
2020-05-07,35318.57662498788
2020-05-08,35318.57662498788
2020-05-11,31695.202258686768
2020-05-12,56207.58053074335
2020-05-13,88146.32090638136
2020-05-14,84273.5587544248
2020-05-15,93172.30203042482
2020-05-18,38100.696726898896
2020-05-19,53703.52181802248
2020-05-20,38365.46591124986
2020-05-21,33134.656996469246
2020-05-22,44804.51652513002
2020-05-26,-5602.2432856753
2020-05-27,-40188.14032866503
2020-05-28,-25897.799400229705
2020-05-29,20412.803318719612
2020-06-01,16994.133566121804
2020-06-02,-3229.366964359535
2020-06-03,-48016.02547873999
2020-06-04,-98063.0832860663
2020-06-05,-199173.42592145945
2020-06-08,-297500.48696257616
2020-06-09,-205980.71603014017
2020-06-10,-138468.51536967303
2020-06-11,-63766.07516135718
2020-06-12,-100346.83891727473
2020-06-15,-80379.11181880976
2020-06-16,-94781.96703483607
2020-06-17,-51230.67259957339
2020-06-18,-32141.73880745913
2020-06-19,-15542.690331001533
2020-06-22,2549.791904430138
2020-06-23,-1833.6674517586362
2020-06-24,47142.35067770933
2020-06-25,47332.059575538384
2020-06-26,36229.16074476694
2020-06-29,12008.607670883881
2020-06-30,14938.18492529844
2020-07-01,29107.68783996557
2020-07-02,32111.26437602495
2020-07-06,27141.800334553467
2020-07-07,56279.380431394326
2020-07-08,68559.12336872076
2020-07-09,99281.92827675771
2020-07-10,69164.07606754755
2020-07-13,55229.692638020264
2020-07-14,60298.33458195184
2020-07-15,18901.94352446054
2020-07-16,25280.26418123697
2020-07-17,44848.39664004301
2020-07-20,72853.41322622751
2020-07-21,31163.04017255758
2020-07-22,39142.88551710104
2020-07-23,16422.713351587998
2020-07-24,13658.785798530327
2020-07-27,30563.2553502128
2020-07-28,25979.90412173723
2020-07-29,-2098.6410888626706
2020-07-30,21368.479672889458
2020-07-31,28029.481574039208
2020-08-03,48917.52969537233
2020-08-04,35414.63787744497
2020-08-05,16166.199747066246
2020-08-06,3505.4603059371
2020-08-07,3505.4603059371
2020-08-10,3505.4603059371
2020-08-11,3505.4603059371
2020-08-12,3505.4603059371
2020-08-13,3505.4603059371
2020-08-14,3505.4603059371
